"uf","sexo","idade","cor_raca","numero_trabalhos","ocupacao","posicao","ativi_principal","empressa_com_CNPJ","servidor_publico","carteira","hrs_trab_princ","anos_estudo","posicao_ocupacao","grupo_atividade","grupo_ocupacao","rendimento_mensal"
12,2,15,1,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,2,67,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,14,2,1,3142,7,1109,2,NA,NA,24,2,10,1,3,NA
12,1,63,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,43,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,23,4,1,6111,6,1401,2,NA,NA,48,5,9,1,6,400
12,2,26,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,22,4,2,6111,6,1108,2,NA,NA,24,7,9,1,6,NA
12,2,18,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,23,4,1,6111,6,1109,2,NA,NA,48,6,9,1,6,500
12,2,19,4,1,3142,7,1109,2,NA,NA,24,5,10,1,3,NA
12,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,28,4,1,3253,4,84013,NA,1,NA,40,11,7,8,3,622
12,2,26,4,1,3253,4,84013,NA,1,NA,48,11,7,8,3,622
12,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,43,4,1,7411,3,43000,1,NA,1,45,7,1,3,7,1000
12,2,33,4,1,3213,3,86001,1,NA,1,48,11,1,9,3,1100
12,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,23,1,1,9111,1,97000,NA,NA,1,44,5,3,11,9,622
12,2,25,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,8,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,26,4,1,1219,5,45020,1,NA,NA,50,2,8,4,1,2500
12,2,18,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,2,37,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,41,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,12,1,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,1,10,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,44,1,1,7522,7,31000,2,NA,NA,48,2,10,2,7,NA
12,2,41,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,10,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,8,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,27,1,1,8322,3,45020,1,NA,1,46,11,1,4,8,900
12,1,41,4,1,7112,6,43000,2,NA,NA,40,0,9,3,7,800
12,2,46,4,1,9111,1,97000,NA,NA,2,16,4,4,11,9,550
12,1,38,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,44,4,1,1412,5,56011,2,NA,NA,60,11,8,6,1,800
12,2,40,4,1,9111,1,97000,NA,NA,2,5,11,4,11,9,300
12,1,21,4,1,3513,3,95010,1,NA,1,8,12,1,10,3,1100
12,2,17,4,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA
12,2,35,4,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA
12,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,32,4,1,4321,3,87000,2,NA,2,36,2,2,9,4,NA
12,2,22,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,46,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,26,1,1,5230,3,48079,1,NA,1,40,13,1,4,5,800
12,2,22,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,42,1,1,7212,3,25001,1,NA,2,48,8,2,2,7,1000
12,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,33,4,1,5223,3,48079,1,NA,1,40,12,1,4,5,950
12,2,23,4,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA
12,2,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,44,1,1,5414,4,85011,NA,2,1,48,8,5,9,5,622
12,2,44,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,26,4,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,2,10,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,23,2,1,3253,4,84013,NA,1,NA,40,11,7,8,3,647
12,2,25,1,1,3253,4,84013,NA,NA,1,60,11,5,8,3,800
12,1,66,4,1,8322,6,49030,2,NA,NA,48,2,9,5,8,3000
12,2,58,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,2,15,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,36,1,1,3221,4,86002,NA,2,1,40,11,5,9,3,900
12,2,27,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,56,1,1,5223,6,45020,2,NA,NA,48,3,9,4,5,300
12,2,36,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,20,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,20,1,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,1,17,1,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,2,15,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,52,1,1,6112,6,1110,2,NA,NA,40,0,9,1,6,2000
12,1,26,1,1,6112,7,1110,2,NA,NA,20,8,10,1,6,NA
12,2,21,4,1,6112,7,1110,2,NA,NA,40,11,10,1,6,NA
12,1,16,1,1,6112,7,1110,2,NA,NA,36,8,10,1,6,NA
12,1,13,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,10,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,11,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,40,4,1,9520,6,48100,2,NA,NA,48,4,9,4,9,400
12,2,34,1,1,5223,3,48042,2,NA,2,48,11,2,4,5,400
12,2,15,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,13,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,26,4,1,1219,4,84014,NA,1,NA,40,11,7,8,1,4000
12,2,23,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,40,4,2,5414,3,80000,1,NA,1,36,8,1,7,5,920
12,2,38,1,1,2341,4,84012,NA,NA,2,30,15,6,8,2,2100
12,2,18,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,24,4,1,8322,4,84013,NA,NA,2,40,7,6,8,8,622
12,2,20,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,48,4,1,1420,5,48080,1,NA,NA,60,11,8,4,1,15000
12,2,49,1,1,1221,5,13001,1,NA,NA,48,11,8,2,1,10000
12,1,58,1,1,1411,5,55000,2,NA,NA,70,11,8,6,1,5000
12,2,57,1,1,2341,4,85012,NA,2,1,25,15,5,9,2,1300
12,1,33,1,1,9313,3,42000,1,NA,1,50,10,1,3,9,622
12,2,27,4,1,3253,4,84013,NA,2,1,40,15,5,8,3,870
12,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,52,4,1,1412,5,56011,2,NA,NA,56,4,8,6,1,2000
12,2,41,1,1,5131,7,56011,2,NA,NA,56,0,10,6,5,NA
12,1,25,4,1,5112,3,49030,1,NA,1,60,8,1,5,5,800
12,1,18,4,1,1412,6,56011,2,NA,NA,70,10,9,6,1,1000
12,2,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,42,4,1,2351,4,85011,NA,2,1,40,14,5,9,2,2600
12,1,35,1,1,8321,6,49030,2,NA,NA,42,8,9,5,8,900
12,2,27,4,1,6225,6,3001,2,NA,NA,40,4,9,1,6,400
12,2,35,4,2,9112,3,81011,1,NA,1,28,11,1,7,9,700
12,2,17,4,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,40,4,2,9212,3,1401,2,NA,2,50,0,2,1,9,300
12,2,21,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,15,4,1,5414,4,85012,NA,NA,2,84,0,6,9,5,622
12,2,22,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,39,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,17,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,16,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,12,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,9,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,32,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,22,4,1,9313,3,41000,2,NA,2,40,11,2,3,9,600
12,2,14,1,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,36,1,1,9213,6,1401,2,NA,NA,72,4,9,1,9,300
12,2,32,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,10,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,33,4,1,9213,6,1201,2,NA,NA,48,0,9,1,9,150
12,2,35,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,2,7,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,34,4,1,1211,4,84013,NA,NA,2,30,13,6,8,1,1425
12,2,25,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,29,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,42,4,1,5412,4,84016,NA,1,NA,48,11,7,8,5,3200
12,1,53,4,1,7112,6,48100,2,NA,NA,12,0,9,4,7,200
12,2,58,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,17,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,10,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,28,4,1,5223,3,48050,1,NA,1,48,11,1,4,5,622
12,2,28,4,1,5223,3,48042,2,NA,2,48,11,2,4,5,622
12,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,44,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,64,4,1,9213,3,1201,2,NA,2,32,0,2,1,9,180
12,2,13,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,10,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,23,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,18,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,47,4,1,9213,6,1401,2,NA,NA,66,0,9,1,9,300
12,2,37,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,20,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,2,17,4,1,9111,1,97000,NA,NA,2,40,9,4,11,9,200
12,2,14,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,35,2,1,4110,4,84012,NA,1,NA,40,13,7,8,4,2488
12,2,37,1,1,3433,4,91000,NA,1,NA,20,11,7,10,3,1244
12,2,20,2,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,13,2,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,7,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,25,4,1,8321,6,49030,2,NA,NA,48,11,9,5,8,1000
12,2,25,1,1,5246,3,56011,2,NA,2,44,8,2,6,5,622
12,1,8,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,38,4,1,5141,6,96020,2,NA,NA,48,11,9,10,5,933
12,2,17,2,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,2,59,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,16,2,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,54,4,1,5414,4,85012,NA,1,NA,20,4,7,9,5,1244
12,2,56,4,1,5153,4,85011,NA,1,NA,20,4,7,9,5,1134
12,1,17,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,37,4,1,8322,3,48050,1,NA,1,44,4,1,4,8,1134
12,2,29,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,13,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,61,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,2,41,4,1,7318,6,14001,2,NA,NA,24,8,9,2,7,2300
12,1,36,4,1,7112,6,41000,2,NA,NA,44,8,9,3,7,1500
12,2,29,4,1,3253,4,86002,NA,1,NA,40,11,7,9,3,622
12,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,9,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,18,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,70,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,69,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,2,36,4,1,9411,6,56011,2,NA,NA,24,11,9,6,9,900
12,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,30,4,1,5223,3,48073,1,NA,1,48,11,1,4,5,1500
12,2,25,4,1,5223,3,48071,1,NA,1,24,11,1,4,5,900
12,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,12,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,36,4,1,1412,6,56011,1,NA,NA,52,11,9,6,1,200
12,1,9,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,2,7,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,54,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,23,4,1,5223,3,48074,1,NA,2,40,12,2,4,5,622
12,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,59,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,49,1,1,9213,6,1401,2,NA,NA,48,8,9,1,9,600
12,1,34,1,1,1345,4,85012,NA,1,NA,40,15,7,9,1,5000
12,2,24,4,1,5223,6,48030,2,NA,NA,24,15,9,4,5,2500
12,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,70,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,63,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,39,1,1,210,2,84014,NA,NA,NA,40,11,7,8,10,2600
12,2,33,4,1,5223,6,48010,2,NA,NA,40,15,9,4,5,2000
12,2,9,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,44,4,1,5414,3,80000,1,NA,1,48,11,1,7,5,900
12,2,33,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,12,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,1,39,4,1,0,4,84015,NA,1,NA,40,15,7,8,11,2488
12,2,33,1,1,0,4,84012,NA,2,2,20,15,6,8,11,2000
12,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,30,4,1,9313,3,41000,1,NA,2,40,8,2,3,9,850
12,2,29,4,1,9111,1,97000,NA,NA,2,12,8,4,11,9,300
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,47,4,1,2341,4,85012,NA,1,NA,40,15,7,9,2,3000
12,2,20,4,1,3411,4,84012,NA,NA,2,20,13,6,8,3,500
12,2,17,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,35,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,34,4,1,1112,4,84013,NA,NA,2,12,11,6,8,1,1000
12,1,14,1,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,28,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,40,1,1,3113,4,35010,NA,NA,1,40,11,5,2,3,2000
12,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,37,1,1,5222,3,48073,1,NA,1,44,15,1,4,5,3000
12,2,34,4,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA
12,2,13,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,39,4,1,5223,3,48073,1,NA,1,44,11,1,4,5,1000
12,2,29,4,1,9111,1,97000,NA,NA,2,14,8,4,11,9,100
12,2,10,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,68,1,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,64,1,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,41,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,47,1,1,9313,6,41000,2,NA,NA,44,0,9,3,9,622
12,2,22,1,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA
12,1,19,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,17,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,62,4,1,9212,3,1201,1,NA,2,48,0,2,1,9,622
12,2,40,4,1,3521,6,90000,2,NA,NA,12,9,9,10,3,200
12,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,75,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,75,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,61,4,1,7231,6,45040,2,NA,NA,48,0,9,4,7,622
12,1,76,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,74,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,80,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,78,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,52,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,59,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,65,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,60,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,45,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,27,4,1,3221,3,86001,1,NA,1,40,11,1,9,3,900
12,1,23,4,1,4321,3,71000,1,NA,1,48,11,1,7,4,900
12,2,60,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,41,4,1,9122,3,45020,1,NA,2,52,0,2,4,9,622
12,2,30,1,1,8153,3,13001,1,NA,1,44,10,1,2,8,622
12,1,16,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,1,13,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,2,9,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,2,71,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,42,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,33,4,1,5223,3,13001,1,NA,2,44,11,2,2,5,622
12,1,14,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,11,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,79,4,1,1420,6,48030,1,NA,NA,48,5,9,4,1,1000
12,2,70,4,1,1420,6,48030,1,NA,NA,48,4,9,4,1,1000
12,2,44,4,1,3221,4,86001,NA,1,NA,36,11,7,9,3,1400
12,2,19,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,49,4,1,8153,6,14001,2,NA,NA,46,8,9,2,8,600
12,1,23,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,15,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,31,4,1,9111,1,97000,NA,NA,2,8,5,4,11,9,622
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,14,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,36,4,1,7231,3,84012,1,NA,1,40,8,1,8,7,800
12,2,35,1,1,9321,3,22020,1,NA,1,44,11,1,2,9,622
12,1,12,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,2,22,1,1,5142,6,96020,2,NA,NA,36,11,9,10,5,622
12,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,47,4,1,9111,1,97000,NA,NA,2,24,4,4,11,9,350
12,1,37,1,1,8322,4,84016,NA,NA,2,40,8,6,8,8,1200
