"uf","sexo","idade","cor_raca","numero_trabalhos","ocupacao","posicao","ativi_principal","empressa_com_CNPJ","servidor_publico","carteira","hrs_trab_princ","anos_estudo","posicao_ocupacao","grupo_atividade","grupo_ocupacao","rendimento_mensal"
12,1,21,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,20,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,1,19,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,2,17,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,1,32,4,1,8160,6,10091,2,NA,NA,40,0,9,2,8,450
12,2,43,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,10,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,31,4,1,6121,6,1201,2,NA,NA,30,8,9,1,6,400
12,2,22,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,43,4,1,9212,3,1201,NA,NA,2,40,0,2,1,9,200
12,2,23,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,34,4,1,6121,6,1204,2,NA,NA,30,0,9,1,6,200
12,2,34,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,10,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,9,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,28,4,1,8160,6,10091,2,NA,NA,20,4,9,2,8,300
12,2,27,4,1,8160,7,10091,NA,NA,NA,10,9,10,2,8,NA
12,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,38,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,2,23,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,16,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,80,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,41,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,17,4,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,1,14,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,42,4,1,8160,6,10091,2,NA,NA,40,0,9,2,8,500
12,2,42,4,1,8160,7,10091,NA,NA,NA,20,0,10,2,8,NA
12,1,13,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,40,4,1,6111,6,1116,2,NA,NA,20,0,9,1,6,600
12,2,36,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,18,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,17,4,1,6111,7,1116,NA,NA,NA,20,11,10,1,6,NA
12,1,14,4,1,6111,7,1116,NA,NA,NA,10,6,10,1,6,NA
12,2,12,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,10,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,44,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,16,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,14,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,33,1,1,6112,6,16001,2,NA,NA,20,3,9,2,6,500
12,2,34,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,11,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,9,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,22,4,1,8160,6,10091,2,NA,NA,40,9,9,2,8,500
12,2,20,4,1,8160,7,10091,NA,NA,NA,20,7,10,2,8,NA
12,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,44,4,1,8160,6,10091,2,NA,NA,40,0,9,2,8,500
12,2,22,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,46,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,62,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,22,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,16,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,13,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,44,4,1,8160,6,10091,2,NA,NA,40,4,9,2,8,500
12,2,44,4,1,8160,7,10091,NA,NA,NA,20,4,10,2,8,NA
12,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,40,4,1,8160,6,10091,2,NA,NA,20,3,9,2,8,300
12,2,32,4,1,8160,7,10091,NA,NA,NA,10,0,10,2,8,NA
12,2,7,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,10,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,2,37,4,1,5230,3,48080,NA,NA,1,44,8,1,4,5,938
12,1,34,4,1,7412,6,43000,2,NA,NA,10,8,9,3,7,1000
12,1,14,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,9,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,2,30,4,1,4311,3,69000,NA,NA,2,44,15,2,7,4,2000
12,1,27,4,1,5223,3,48073,NA,NA,1,44,14,1,4,5,1200
12,2,52,1,1,6111,7,1116,NA,NA,NA,40,11,10,1,6,NA
12,1,49,4,1,6111,6,1116,2,NA,NA,40,11,9,1,6,900
12,1,24,4,1,3513,3,62000,NA,NA,2,44,15,2,7,3,1200
12,1,24,4,1,3513,3,48050,NA,NA,1,44,15,1,4,3,1200
12,2,61,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,39,1,1,5223,3,45030,NA,NA,1,44,8,1,4,5,938
12,2,37,1,1,4120,3,78000,NA,NA,1,40,8,1,7,4,938
12,2,8,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,43,4,1,7131,6,43000,2,NA,NA,44,4,9,3,7,800
12,2,33,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,17,4,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,32,4,1,5112,3,49030,NA,NA,1,36,11,1,5,5,1500
12,2,32,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,56,4,1,7531,6,14002,2,NA,NA,30,4,9,2,7,500
12,1,70,4,1,5414,3,80000,NA,NA,1,48,4,1,7,5,938
12,1,11,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,32,1,1,4311,3,11000,NA,NA,1,40,11,1,2,4,1500
12,1,40,4,1,8331,3,49030,NA,NA,1,50,7,1,5,8,2500
12,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,62,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,2,15,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,31,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,28,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,29,2,1,1219,4,85012,NA,1,NA,44,15,7,9,1,2200
12,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,34,1,1,9112,3,81011,NA,NA,1,44,8,1,7,9,938
12,2,62,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,22,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,61,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,16,1,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,1,35,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,38,4,1,5223,3,11000,NA,NA,1,40,6,1,2,5,938
12,2,35,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,38,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,38,4,1,9313,6,41000,2,NA,NA,30,2,9,3,9,500
12,1,13,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,1,11,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,52,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,53,4,1,9520,6,48100,2,NA,NA,44,2,9,4,9,1300
12,1,22,4,1,9520,6,48100,2,NA,NA,44,9,9,4,9,1400
12,2,23,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,9,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,44,4,1,4110,4,84012,NA,1,NA,40,13,7,8,4,2400
12,2,29,4,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA
12,1,11,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,2,64,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,36,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,31,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,28,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,9,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,33,4,1,412,2,84016,NA,NA,NA,40,15,7,8,10,5200
12,2,28,4,1,2351,4,85013,NA,1,NA,40,15,7,9,2,3000
12,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,45,1,1,9111,1,97000,NA,NA,2,28,11,4,11,9,600
12,2,25,4,1,5142,6,96020,2,NA,NA,48,11,9,10,5,1000
12,2,16,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,1,30,1,1,7213,3,25001,NA,NA,1,44,10,1,2,7,1000
12,1,37,4,1,7112,6,41000,2,NA,NA,40,11,9,3,7,1000
12,2,32,1,1,9112,4,84011,NA,NA,1,40,11,5,8,9,937
12,2,10,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,42,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,1,28,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,21,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,28,4,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,2,11,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,57,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,53,4,1,7112,6,41000,2,NA,NA,44,2,9,3,7,1600
12,2,50,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,72,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,26,1,1,8321,6,49030,2,NA,NA,48,8,9,5,8,300
12,1,19,1,1,8322,6,49030,2,NA,NA,48,10,9,5,8,800
12,1,91,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,2,61,4,1,8322,4,84013,NA,1,NA,40,11,7,8,8,970
12,2,59,1,1,7531,6,14002,2,NA,NA,48,8,9,2,7,400
12,2,30,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,35,1,1,5221,5,48080,1,NA,NA,60,11,8,4,5,1500
12,2,28,4,1,5230,7,48080,NA,NA,NA,25,8,10,4,5,NA
12,1,11,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,2,72,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,72,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,57,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,35,4,1,5311,3,85011,NA,NA,2,40,14,2,9,5,500
12,1,23,1,1,5131,3,56011,NA,NA,2,40,8,2,6,5,937
12,1,18,4,1,9313,3,41000,NA,NA,2,40,10,2,3,9,500
12,2,38,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,48,1,1,8332,3,10010,NA,NA,1,44,5,1,2,8,2500
12,2,8,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,53,4,1,9333,6,49040,2,NA,NA,40,5,9,5,9,800
12,2,49,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,31,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,27,4,1,3412,4,84016,NA,NA,2,20,13,6,8,3,700
12,1,22,4,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,2,25,1,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA
12,1,33,4,1,9329,3,16001,NA,NA,1,56,8,1,2,9,2500
12,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,45,1,1,5141,6,96020,2,NA,NA,35,11,9,10,5,1000
12,2,21,2,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,19,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,51,4,2,2341,4,85012,NA,1,NA,20,15,7,9,2,2400
12,2,33,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,31,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,41,4,1,9329,3,23091,NA,NA,1,44,5,1,2,9,2000
12,1,11,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,53,4,1,4110,4,84013,NA,1,NA,40,7,7,8,4,4480
12,2,64,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,73,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,41,4,1,2330,4,85013,NA,NA,2,20,15,6,9,2,1400
12,1,21,4,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA
12,2,16,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,2,48,4,1,5120,4,85012,NA,1,NA,40,11,7,9,5,1900
12,2,22,1,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA
12,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,37,4,1,8322,4,84020,NA,NA,2,40,13,6,8,8,1800
12,2,43,4,1,4110,4,84020,NA,NA,2,40,15,6,8,4,2200
12,2,48,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,2,18,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,2,42,4,2,3221,4,86003,NA,2,1,30,11,5,9,3,1500
12,1,33,4,1,7511,3,48080,NA,NA,1,40,3,1,4,7,1000
12,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,12,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,44,4,1,9313,3,41000,NA,NA,2,50,4,2,3,9,1400
12,2,44,4,1,9112,3,81011,NA,NA,2,40,11,2,7,9,937
12,1,21,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,21,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,19,4,1,1412,3,56011,NA,NA,1,44,11,1,6,1,1000
12,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,58,4,1,8160,6,10091,2,NA,NA,40,0,9,2,8,200
12,2,43,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,22,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,19,4,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,32,4,1,7533,3,13001,NA,NA,2,30,13,2,2,7,700
12,1,42,4,1,5414,3,80000,NA,NA,1,48,11,1,7,5,1300
12,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,56,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,44,4,1,9333,6,48030,2,NA,NA,44,11,9,4,9,1000
12,2,59,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,65,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,19,4,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,1,13,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,2,38,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,29,4,1,7112,3,41000,NA,NA,2,40,8,2,3,7,940
12,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,20,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,1,19,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,14,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,12,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,32,4,1,2341,4,85012,NA,NA,2,20,15,6,9,2,1500
12,2,24,4,1,3343,4,84013,NA,NA,1,40,11,5,8,3,1500
12,2,68,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,2,28,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,27,4,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA
12,2,34,4,1,5311,1,97000,NA,NA,2,20,12,4,11,5,600
12,1,75,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,60,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,24,4,1,9621,3,48030,NA,NA,2,44,12,2,4,9,900
12,2,13,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,31,4,1,9333,6,52010,2,NA,NA,48,4,9,5,9,400
12,1,50,4,1,7522,6,31000,1,NA,NA,40,8,9,2,7,1300
12,2,15,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,54,4,1,5245,3,48060,NA,NA,1,30,4,1,4,5,1400
12,2,40,4,1,5245,3,48060,NA,NA,1,30,11,1,4,5,1400
12,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,36,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,31,1,1,5131,3,56011,NA,NA,2,12,10,2,6,5,300
12,2,10,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,14,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,54,1,1,7112,6,41000,2,NA,NA,40,0,9,3,7,2000
12,2,32,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,11,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,10,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,16,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,58,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,35,2,1,7112,6,25001,2,NA,NA,40,2,9,2,7,700
12,2,35,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,16,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,2,13,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,1,29,4,1,4110,3,78000,NA,NA,1,50,12,1,7,4,2400
12,2,35,1,1,9112,4,36000,NA,NA,2,30,13,6,2,9,937
12,1,14,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,42,2,1,9112,3,81011,NA,NA,1,42,4,1,7,9,937
12,2,24,2,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,15,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,36,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,31,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,36,4,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,1,40,4,1,5163,3,96030,NA,NA,1,40,5,1,10,5,1200
12,2,19,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,47,4,1,5223,6,48030,2,NA,NA,30,5,9,4,5,300
12,1,22,4,1,9334,3,48080,NA,NA,1,40,11,1,4,9,937
12,2,14,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,58,4,1,8141,6,45020,2,NA,NA,40,1,9,4,8,937
12,2,79,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,29,4,1,8322,3,48030,NA,NA,1,40,11,1,4,8,1000
12,2,28,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
